Date,Open,High,Low,Close,Adj Close,Volume
2013-07-09,262.000000,266.833344,260.183319,264.933319,250.408325,832869
2013-07-10,264.333344,271.966675,264.016663,270.383331,255.559509,366639
2013-07-11,270.000000,283.333344,269.000000,281.399994,265.972229,587607
2013-07-12,282.000000,284.299988,276.850006,283.283325,267.752167,517398
2013-07-15,284.966675,291.416656,280.000000,289.966675,274.069183,5686821
2013-07-16,288.333344,298.666656,283.333344,297.149994,280.858704,899841
2013-07-17,297.000000,310.466675,290.649994,299.649994,283.221680,1162266
2013-07-18,298.333344,326.000000,298.333344,312.149994,295.036285,2540574
2013-07-19,312.500000,321.666656,304.100006,316.933319,299.557404,847620
2013-07-22,316.933319,324.000000,302.066681,304.733337,288.026306,505584
2013-07-23,305.000000,307.666656,296.133331,303.200012,286.577026,762945
2013-07-24,303.333344,303.333344,295.333344,297.333344,281.032104,534684
2013-07-25,298.333344,298.333344,292.100006,295.616669,279.409454,178038
2013-07-26,296.549988,299.633331,283.700012,287.299988,271.548767,195990
2013-07-29,284.500000,296.333344,275.333344,282.649994,267.153656,506574
2013-07-30,281.666656,291.333344,270.566681,273.483337,258.489624,659706
2013-07-31,271.500000,279.350006,262.516663,265.866669,251.290466,1661532
2013-08-01,265.066681,276.466675,265.066681,272.283325,257.355347,683328
2013-08-02,273.000000,291.649994,273.000000,287.299988,271.548767,379776
2013-08-05,283.333344,286.616669,276.833344,283.899994,268.335114,262929
2013-08-06,284.000000,295.000000,278.666656,280.416656,265.042816,209532
2013-08-07,280.000000,289.633331,277.799988,285.899994,270.225525,473088
2013-08-08,283.000000,291.666656,282.333344,289.350006,273.805603,150516
2013-08-12,287.000000,290.316681,283.516663,287.399994,271.960297,519633
2013-08-13,285.333344,299.666656,285.333344,299.066681,283.000275,822624
2013-08-14,295.766663,306.683319,293.366669,296.466675,280.539917,368814
2013-08-16,293.500000,296.299988,288.333344,291.500000,275.840088,705570
2013-08-19,295.166656,295.166656,267.016663,275.433319,260.636597,2512941
2013-08-20,271.666656,278.366669,268.333344,274.383331,259.642944,535722
2013-08-21,276.666656,277.266663,272.000000,274.583344,259.832245,550083
2013-08-22,271.666656,274.000000,265.366669,272.383331,257.750458,263163
2013-08-23,270.450012,273.233337,268.366669,270.616669,256.078674,970491
2013-08-26,270.500000,274.666656,270.500000,273.850006,259.138336,159171
2013-08-27,275.333344,275.333344,261.666656,268.683319,254.249191,1971261
2013-08-28,268.350006,270.899994,263.366669,266.383331,252.072586,1838379
2013-08-29,265.333344,275.000000,264.233337,272.883331,258.223572,1056747
2013-08-30,275.466675,278.000000,265.016663,270.000000,255.495132,958464
2013-09-02,274.933319,275.333344,267.533325,270.500000,255.968170,1183755
2013-09-03,272.666656,275.000000,265.500000,269.566681,255.085052,402003
2013-09-04,270.066681,271.049988,262.333344,267.850006,253.460648,485961
2013-09-05,268.666656,275.433319,268.666656,273.133331,258.460083,277569
2013-09-06,271.666656,274.333344,270.333344,272.466675,257.829285,211452
2013-09-10,272.500000,282.816681,271.833344,280.866669,265.777954,1436820
2013-09-11,284.299988,284.299988,273.333344,278.033325,263.096771,371289
2013-09-12,279.666656,283.833344,275.466675,282.766663,267.575989,349368
2013-09-13,280.000000,284.683319,275.383331,277.266663,262.371429,152508
2013-09-16,277.666656,284.966675,277.666656,281.766663,266.629700,541548
2013-09-17,278.866669,282.083344,275.466675,279.933319,264.894775,160161
2013-09-18,278.000000,283.000000,277.549988,278.333344,263.380737,432348
2013-09-19,283.600006,283.600006,273.366669,278.216675,263.270447,1700970
2013-09-20,276.233337,279.966675,262.083344,267.533325,253.160919,1159947
2013-09-23,266.566681,274.333344,265.666656,272.000000,257.387604,806049
2013-09-24,270.000000,278.816681,270.000000,276.416656,261.567108,599412
2013-09-25,276.633331,278.666656,273.333344,276.100006,261.267395,409101
2013-09-26,276.666656,282.666656,273.333344,279.383331,264.374390,1128753
2013-09-27,276.416656,282.000000,274.183319,278.116669,263.175720,443355
2013-09-30,277.333344,280.483337,273.200012,279.116669,264.122070,483117
2013-10-01,280.000000,280.266663,272.566681,276.716675,261.850922,486135
2013-10-03,278.333344,289.799988,278.333344,282.399994,267.229004,327291
2013-10-04,280.333344,296.333344,277.899994,293.250000,277.496063,305886
2013-10-07,294.866669,299.500000,289.966675,291.600006,275.934753,421083
2013-10-08,293.299988,293.299988,277.166656,278.766663,263.790771,398541
2013-10-09,278.666656,282.000000,276.850006,278.750000,263.775055,112248
2013-10-10,282.000000,282.033325,278.333344,279.316681,264.311249,318558
2013-10-11,282.833344,282.833344,275.666656,277.149994,262.261047,76719
2013-10-14,277.633331,279.333344,250.000000,275.733337,260.920502,210096
2013-10-15,276.683319,279.233337,269.700012,276.450012,261.598602,1613946
2013-10-17,279.000000,279.000000,272.033325,273.666656,258.964813,308847
2013-10-18,273.000000,281.299988,273.000000,279.000000,264.011505,194241
2013-10-21,277.333344,283.183319,275.333344,282.133331,266.976593,164589
2013-10-22,282.666656,284.816681,278.666656,283.600006,268.364410,357918
2013-10-23,285.333344,290.299988,280.116669,287.916656,272.449219,269190
2013-10-24,287.666656,288.299988,280.299988,281.883331,266.739960,176955
2013-10-25,280.333344,281.000000,275.000000,277.233337,262.339874,789810
2013-10-28,276.566681,280.649994,276.566681,279.250000,264.248199,160299
2013-10-29,277.666656,285.000000,277.666656,284.250000,268.979584,1246959
2013-10-30,284.833344,288.333344,284.333344,286.916656,271.503021,435036
2013-10-31,287.333344,291.833344,283.716675,290.500000,274.893707,529605
2013-11-01,288.000000,293.000000,280.733337,282.766663,267.575989,223704
2013-11-05,279.000000,283.333344,275.033325,276.549988,261.693237,922545
2013-11-06,279.649994,280.649994,276.549988,279.066681,264.074677,179301
2013-11-07,279.333344,279.533325,272.116669,275.233337,260.447327,245754
2013-11-08,271.666656,286.233337,271.666656,285.200012,269.878571,430377
2013-11-11,285.333344,289.333344,283.399994,285.483337,270.146606,537744
2013-11-12,284.333344,288.066681,281.716675,284.733337,269.436951,194424
2013-11-13,283.833344,291.333344,279.666656,283.266663,268.049103,577863
2013-11-14,281.333344,289.666656,279.933319,286.033325,270.667084,240081
2013-11-18,285.100006,296.283325,285.100006,292.316681,276.935669,655797
2013-11-19,290.733337,291.316681,285.666656,288.533325,273.351379,198960
2013-11-20,286.666656,291.649994,283.466675,286.566681,271.488129,153396
2013-11-21,286.333344,291.666656,282.133331,286.883331,271.788177,384855
2013-11-22,287.033325,290.000000,285.216675,287.799988,272.656555,354135
2013-11-25,286.516663,289.750000,285.350006,288.766663,273.572479,164469
2013-11-26,286.416656,293.316681,280.783325,286.833344,271.740814,420981
2013-11-27,283.683319,289.299988,283.683319,286.883331,271.788177,135534
2013-11-28,285.666656,303.250000,285.666656,301.399994,285.540985,540774
2013-11-29,301.750000,302.366669,290.783325,295.083344,279.556732,722181
2013-12-02,295.416656,300.000000,292.850006,295.750000,280.188202,376938
2013-12-03,295.000000,298.500000,290.183319,292.416656,277.030396,98295
2013-12-04,292.433319,292.533325,285.000000,285.783325,270.746002,302439
2013-12-05,286.666656,288.299988,280.033325,281.283325,266.482788,302523
2013-12-06,281.283325,285.000000,273.366669,275.716675,261.209076,340797
2013-12-09,283.266663,283.799988,275.033325,275.899994,261.382813,572109
2013-12-10,273.416656,280.649994,273.416656,279.000000,264.319611,582675
2013-12-11,282.133331,282.133331,273.000000,273.883331,259.472198,341790
2013-12-12,273.000000,279.733337,272.316681,277.866669,263.245972,570825
2013-12-13,276.666656,277.316681,271.466675,273.016663,258.651154,534732
2013-12-16,270.666656,275.666656,266.666656,268.083344,253.977417,658902
2013-12-17,268.316681,272.883331,268.100006,269.983337,255.777420,461256
2013-12-18,270.299988,281.666656,270.000000,281.583344,266.767090,594690
2013-12-19,281.666656,283.666656,273.666656,275.500000,261.003815,502350
2013-12-20,277.166656,279.666656,270.366669,272.983337,258.619507,1314270
2013-12-23,275.333344,278.983337,273.316681,276.516663,261.966919,363981
2013-12-24,278.666656,278.666656,274.016663,276.750000,262.188049,100443
2013-12-26,274.666656,281.466675,274.666656,277.100006,262.519623,110523
2013-12-27,278.666656,286.266663,278.649994,282.450012,267.588074,455097
2013-12-30,280.700012,286.666656,280.700012,285.883331,270.840759,346386
2013-12-31,283.783325,288.333344,279.366669,285.933319,270.888184,243573
2014-01-01,288.000000,288.000000,281.133331,283.566681,268.646027,52398
2014-01-02,283.000000,285.649994,278.333344,279.433319,264.730103,89655
2014-01-03,279.533325,279.533325,272.666656,274.600006,260.151215,640746
2014-01-06,276.966675,278.666656,274.600006,276.983337,262.409119,841992
2014-01-07,276.966675,276.966675,269.333344,271.216675,256.945831,205449
2014-01-08,271.750000,279.149994,271.750000,276.766663,262.203766,583959
2014-01-09,275.016663,278.133331,270.716675,272.083344,257.766907,161406
2014-01-10,272.666656,276.000000,269.083344,270.549988,256.314240,470646
2014-01-13,270.000000,272.366669,267.166656,267.683319,253.598450,121686
2014-01-14,266.666656,270.983337,263.666656,265.016663,251.072113,305868
2014-01-15,264.666656,266.666656,257.000000,263.116669,249.272064,400320
2014-01-16,260.733337,265.016663,250.666672,252.833328,239.529800,555051
2014-01-17,251.333328,260.466675,250.000000,256.850006,243.335159,824325
2014-01-20,259.149994,260.600006,255.033340,259.566681,245.908920,146697
2014-01-21,258.333344,260.799988,254.166672,254.866669,241.456192,479673
2014-01-22,252.699997,258.233337,250.666672,255.833328,242.371964,383631
2014-01-23,255.666672,255.666672,243.666672,244.899994,232.013885,885504
2014-01-24,245.000000,245.000000,234.033340,235.016663,222.650620,689100
2014-01-27,235.333328,235.333328,222.333328,228.583328,216.555756,2057916
2014-01-28,229.333328,239.666672,228.699997,237.333328,224.845398,1737657
2014-01-29,239.833328,249.083328,239.833328,246.416672,233.450790,702795
2014-01-30,243.333328,243.333328,237.333328,238.149994,225.619064,628887
2014-01-31,238.366669,252.949997,237.649994,251.233337,238.014008,448122
2014-02-03,248.699997,248.699997,238.766663,241.016663,228.334900,545301
2014-02-04,238.666672,242.933334,233.699997,238.883331,226.313843,1156389
2014-02-05,237.399994,245.000000,237.399994,240.883331,228.208603,360891
2014-02-06,242.000000,249.283340,238.399994,246.283340,233.324432,269460
2014-02-07,246.000000,246.016663,242.350006,243.266663,230.778854,266040
2014-02-10,245.333328,245.816666,238.333328,239.699997,227.395248,89592
2014-02-11,238.333328,243.149994,238.333328,239.133331,226.857697,96288
2014-02-12,238.333328,241.300003,237.533340,239.966660,227.648270,525147
2014-02-13,238.666672,247.966660,238.666672,246.516663,233.862015,815106
2014-02-14,247.666672,249.583328,245.166672,247.016663,234.336365,292725
2014-02-17,246.000000,251.933334,245.000000,250.283340,237.435333,258381
2014-02-18,249.983337,254.800003,247.016663,252.316666,239.364304,759693
2014-02-19,254.283340,256.833344,252.000000,254.300003,241.245819,1230333
2014-02-20,251.250000,261.916656,251.250000,259.716675,246.384445,978906
2014-02-21,260.000000,270.000000,260.000000,268.000000,254.242493,1062216
2014-02-24,266.966675,266.966675,259.100006,262.450012,248.977448,492312
2014-02-25,262.000000,267.666656,261.966675,266.316681,252.645676,388155
2014-02-26,266.966675,266.966675,253.366669,256.899994,243.712326,404838
2014-02-28,258.000000,269.866669,243.466660,261.333344,247.918121,1511787
2014-03-03,261.666656,263.333344,258.683319,261.066681,247.665146,555789
2014-03-04,261.366669,265.933319,255.899994,259.799988,246.463486,559662
2014-03-05,262.966675,262.966675,252.449997,253.866669,240.834702,402441
2014-03-06,254.666672,258.233337,250.000000,250.800003,237.925491,210453
2014-03-07,251.100006,257.450012,243.750000,246.649994,233.988510,419931
2014-03-10,248.333328,249.983337,238.000000,241.366669,228.976379,619311
2014-03-11,241.699997,243.850006,236.433334,237.449997,225.260803,373431
2014-03-12,235.016663,243.466660,235.016663,242.350006,229.909271,455817
2014-03-13,240.333328,246.000000,235.333328,236.050003,223.932663,416919
2014-03-14,234.666672,239.816666,233.666672,236.833328,224.675766,511467
2014-03-18,238.033340,247.633331,235.199997,246.016663,233.387741,864360
2014-03-19,247.666672,256.333344,246.350006,254.600006,241.530457,518046
2014-03-20,255.050003,255.666672,244.699997,247.166672,234.478683,216177
2014-03-21,248.666672,260.000000,248.666672,257.500000,244.281570,809679
2014-03-22,null,null,null,null,null,null
2014-03-24,258.266663,259.233337,247.500000,250.966660,238.083588,368628
2014-03-25,250.000000,252.649994,248.000000,251.166672,238.273361,283005
2014-03-26,249.250000,256.200012,248.366669,253.883331,240.850540,208062
2014-03-27,254.333328,263.000000,253.949997,261.516663,248.092056,598398
2014-03-28,261.666656,276.000000,260.533325,273.933319,259.871338,810411
2014-03-31,274.166656,328.716675,274.000000,286.450012,271.745422,902103
2014-04-01,289.149994,305.000000,289.149994,299.716675,284.331055,1396518
2014-04-02,303.333344,304.933319,295.350006,296.466675,281.247864,1045971
2014-04-03,296.666656,296.799988,273.000000,278.933319,264.614624,990012
2014-04-04,278.666656,283.333344,275.700012,279.549988,265.199615,337893
2014-04-07,279.533325,281.250000,273.366669,278.383331,264.092896,957441
2014-04-09,280.966675,286.666656,278.366669,285.649994,270.986542,1184637
2014-04-10,287.533325,290.316681,282.299988,287.916656,273.136780,822117
2014-04-11,286.666656,291.649994,280.716675,288.966675,274.132965,783936
2014-04-15,285.000000,290.000000,279.000000,280.633331,266.227448,142989
2014-04-16,280.666656,285.333344,278.000000,280.433319,266.037598,216423
2014-04-17,280.000000,282.316681,277.200012,279.583344,265.231323,257646
2014-04-21,279.333344,279.683319,274.666656,275.766663,261.610535,121509
2014-04-22,279.500000,279.500000,271.000000,271.399994,257.467987,243801
2014-04-23,271.100006,273.666656,271.000000,271.366669,257.436432,196905
2014-04-24,271.366669,271.366669,271.366669,271.366669,257.436432,0
2014-04-25,271.366669,271.683319,267.033325,267.933319,254.179276,123174
2014-04-28,269.966675,271.000000,258.516663,260.250000,246.890396,702243
2014-04-29,258.399994,266.666656,258.399994,261.683319,248.250122,1685664
2014-04-30,265.566681,266.666656,261.666656,266.166656,252.503235,297531
2014-05-02,269.600006,269.600006,265.000000,266.450012,252.772141,344274
2014-05-05,264.033325,267.000000,261.000000,265.483337,251.855057,96051
2014-05-06,263.366669,267.000000,261.333344,262.333344,249.571854,300096
2014-05-07,260.000000,261.600006,253.333328,254.899994,242.500092,262365
2014-05-08,252.416672,257.299988,246.666672,248.633331,236.538223,395979
2014-05-09,250.000000,251.333328,246.699997,249.383331,237.251770,277038
2014-05-12,249.333328,257.333344,249.316666,254.550003,242.167099,1614060
2014-05-13,255.366669,266.633331,255.366669,264.533325,251.664795,1797447
2014-05-14,260.416656,268.333344,256.033325,266.316681,253.361343,283269
2014-05-15,268.299988,273.333344,262.033325,270.350006,257.198578,290304
2014-05-16,270.350006,281.333344,270.333344,277.850006,264.333679,512115
2014-05-19,276.016663,282.983337,273.666656,279.066681,265.491150,377961
2014-05-20,281.133331,281.666656,263.399994,268.649994,255.581192,301743
2014-05-21,271.666656,271.666656,262.000000,267.066681,254.074936,266292
2014-05-22,268.666656,273.333344,263.966675,268.100006,255.057968,215208
2014-05-23,268.333344,270.750000,262.666656,265.483337,252.568527,681537
2014-05-26,265.500000,269.933319,257.683319,260.049988,247.399536,180060
2014-05-27,260.333344,264.816681,260.333344,262.683319,249.904800,617097
2014-05-28,263.333344,264.183319,251.666672,252.449997,240.169250,649863
2014-05-29,252.666672,265.000000,250.399994,254.583328,242.198837,1075077
2014-05-30,254.933334,263.333344,251.666672,259.799988,247.161728,540948
2014-06-02,260.350006,264.983337,260.350006,262.916656,250.126770,156267
2014-06-03,261.399994,268.000000,261.399994,267.216675,254.217621,781446
2014-06-04,265.866669,268.933319,260.733337,261.416656,248.699707,686781
2014-06-05,262.000000,284.316681,262.000000,281.750000,268.043915,758946
2014-06-06,285.000000,299.250000,275.000000,296.983337,282.536224,1087416
2014-06-09,296.583344,299.066681,278.333344,281.899994,268.186615,529815
2014-06-10,282.333344,288.299988,280.000000,286.466675,272.531097,555531
2014-06-11,287.333344,299.166656,286.600006,295.066681,280.712769,408669
2014-06-12,296.700012,301.233337,294.000000,297.049988,282.599518,304278
2014-06-13,299.983337,299.983337,283.883331,286.083344,272.166504,184815
2014-06-16,283.366669,285.000000,276.000000,277.266663,263.778687,254664
2014-06-17,275.000000,275.983337,268.333344,270.116669,256.976532,2046807
2014-06-18,271.000000,273.333344,267.000000,268.516663,255.454422,295254
2014-06-19,269.116669,272.533325,268.366669,270.016663,256.881409,220644
2014-06-20,270.216675,273.266663,263.350006,267.799988,254.772598,433437
2014-06-23,269.899994,272.333344,267.833344,269.983337,256.849670,200361
2014-06-24,268.366669,271.000000,266.366669,267.000000,254.011444,235575
2014-06-25,266.366669,271.283325,265.666656,269.833344,256.706970,353586
2014-06-26,269.833344,270.666656,265.100006,266.649994,253.678436,147477
2014-06-27,265.500000,276.000000,265.366669,271.283325,258.086487,2990271
2014-06-30,274.166656,280.666656,272.100006,274.799988,261.431946,407250
2014-07-01,268.399994,274.883331,268.399994,269.866669,256.738678,241008
2014-07-02,272.250000,273.000000,269.333344,269.866669,256.738678,268275
2014-07-03,272.000000,272.666656,268.366669,269.016663,255.930023,181344
2014-07-04,271.666656,271.666656,268.666656,269.633331,256.516693,195918
2014-07-07,269.633331,274.000000,269.333344,271.850006,258.625519,640833
2014-07-08,273.316681,276.000000,265.366669,269.516663,256.405670,851817
2014-07-09,266.683319,270.666656,266.683319,268.016663,254.978622,95247
2014-07-10,267.200012,273.333344,263.850006,268.149994,255.105576,152409
2014-07-11,273.000000,273.000000,265.066681,267.666656,254.645706,273312
2014-07-14,266.666656,271.049988,265.066681,269.933319,256.802032,117135
2014-07-15,270.899994,273.000000,269.600006,270.200012,257.055817,334008
2014-07-16,270.000000,272.666656,266.666656,267.966675,254.931122,220593
2014-07-17,267.666656,270.000000,267.666656,268.616669,255.549408,145296
2014-07-18,269.049988,269.649994,266.333344,267.000000,254.011444,98019
2014-07-21,267.333344,271.966675,266.649994,267.966675,254.931122,292767
2014-07-22,268.516663,279.299988,268.350006,278.350006,264.809387,497217
2014-07-23,279.683319,281.283325,274.616669,276.566681,263.112854,260316
2014-07-24,278.000000,284.833344,276.666656,280.183319,266.553406,305727
2014-07-25,279.666656,287.666656,278.350006,286.216675,272.293304,283704
2014-07-28,286.000000,293.333344,265.416656,289.600006,275.512115,1250148
2014-07-30,285.333344,288.016663,273.733337,281.149994,267.473114,519150
2014-07-31,278.333344,285.000000,277.033325,280.233337,266.601074,388473
2014-08-01,280.233337,285.666656,277.966675,280.899994,267.553528,395607
2014-08-04,280.850006,284.966675,276.683319,283.083344,269.633179,194376
2014-08-05,280.016663,282.866669,277.700012,279.783325,266.489868,120798
2014-08-06,278.333344,297.700012,278.033325,291.216675,277.380096,1329711
2014-08-07,292.616669,297.966675,290.166656,291.600006,277.745178,285411
2014-08-08,291.333344,291.333344,283.333344,287.883331,274.205109,81789
2014-08-11,288.333344,292.983337,287.500000,290.283325,276.491058,105363
2014-08-12,290.149994,292.333344,288.166656,290.866669,277.046570,150615
2014-08-13,290.666656,296.649994,290.666656,293.733337,279.777100,508395
2014-08-14,296.299988,298.316681,285.033325,296.916656,282.809204,191337
2014-08-18,298.000000,298.316681,293.333344,295.100006,281.078857,94731
2014-08-19,296.666656,306.666656,296.666656,305.983337,291.445099,682014
2014-08-20,306.666656,313.333344,305.333344,312.166656,297.334625,339078
2014-08-21,313.000000,322.600006,311.666656,319.666656,304.478210,521934
2014-08-22,320.116669,326.283325,308.000000,309.716675,295.000946,193782
2014-08-25,310.000000,311.566681,299.000000,301.166656,286.857300,246297
2014-08-26,303.333344,321.466675,301.166656,312.816681,297.953735,347349
2014-08-27,313.383331,325.933319,313.383331,322.100006,306.796021,288291
2014-08-28,323.333344,334.333344,313.333344,328.649994,313.034698,558729
2014-09-01,327.333344,336.566681,325.100006,334.133331,318.257568,152088
2014-09-02,334.200012,336.666656,330.183319,335.516663,319.575165,172791
2014-09-03,334.000000,365.950012,334.000000,359.466675,342.387268,1063035
2014-09-04,355.350006,359.666656,342.750000,346.816681,330.338318,514122
2014-09-05,346.833344,349.350006,331.000000,338.233337,322.162781,408246
2014-09-08,336.666656,363.333344,336.666656,359.750000,342.657013,526854
2014-09-09,356.166656,373.000000,341.833344,367.316681,349.864258,324486
2014-09-10,365.483337,365.483337,349.700012,351.149994,334.465668,283212
2014-09-11,352.000000,360.666656,350.700012,353.233337,336.450073,390495
2014-09-12,349.283325,359.333344,340.033325,342.633331,326.353668,246435
2014-09-15,343.333344,346.000000,335.066681,336.250000,320.273682,303999
2014-09-16,336.700012,346.000000,333.333344,336.416656,320.432373,281361
2014-09-17,337.000000,345.549988,337.000000,342.450012,326.179077,336156
2014-09-18,341.000000,344.666656,334.533325,341.983337,325.734650,347991
2014-09-19,338.666656,345.000000,336.783325,341.616669,325.385376,513951
2014-09-22,338.333344,342.633331,335.516663,341.616669,325.385376,324708
2014-09-23,345.966675,348.333344,330.899994,333.733337,317.876587,289503
2014-09-24,333.666656,342.316681,333.666656,341.383331,325.163055,304377
2014-09-25,340.333344,342.000000,322.466675,329.549988,313.892029,496857
2014-09-26,329.549988,345.866669,324.600006,339.149994,323.035797,356481
2014-09-29,339.399994,341.649994,334.666656,336.766663,320.765869,259782
2014-09-30,335.666656,339.816681,324.016663,329.533325,313.876129,422766
2014-10-01,330.000000,344.600006,325.000000,330.183319,314.495239,388719
2014-10-07,336.566681,348.266663,326.666656,332.600006,316.797028,695127
2014-10-08,331.333344,338.333344,315.350006,326.833344,311.304291,586491
2014-10-09,323.333344,333.299988,320.250000,331.383331,315.638184,389052
2014-10-10,331.666656,333.633331,316.666656,326.700012,311.177429,235866
2014-10-13,325.333344,325.333344,312.733337,314.333344,299.398315,273219
2014-10-14,315.000000,324.666656,314.333344,318.033325,302.922577,199029
2014-10-15,318.033325,318.033325,318.033325,318.033325,302.922577,0
2014-10-16,315.850006,317.133331,287.350006,296.033325,281.967865,487404
2014-10-17,297.000000,304.933319,296.666656,302.033325,287.682709,408252
2014-10-20,303.000000,311.399994,301.000000,309.383331,294.683563,598800
2014-10-21,308.333344,314.333344,308.333344,312.483337,297.636200,121857
2014-10-22,313.666656,315.683319,310.250000,312.983337,298.112518,151158
2014-10-27,314.433319,315.533325,302.333344,304.750000,290.270325,259857
2014-10-28,303.666656,308.666656,303.500000,307.466675,292.857880,102945
2014-10-29,308.333344,318.799988,308.333344,313.366669,298.477570,933351
2014-10-30,312.333344,325.000000,312.333344,323.100006,307.748474,595134
2014-10-31,322.000000,325.000000,315.149994,323.283325,307.923065,588843
2014-11-03,326.299988,331.666656,313.333344,317.666656,302.573273,543240
2014-11-05,318.333344,318.333344,310.383331,313.916656,299.001465,672213
2014-11-07,311.700012,311.700012,307.049988,308.633331,293.969177,395478
2014-11-10,308.333344,315.000000,308.333344,312.649994,297.795013,593985
2014-11-11,313.833344,321.666656,311.716675,320.116669,305.232361,266253
2014-11-12,321.116669,325.850006,321.100006,323.233337,308.204010,210867
2014-11-13,324.016663,326.666656,317.533325,324.450012,309.364105,738339
2014-11-14,324.333344,327.316681,323.316681,326.233337,311.064545,421080
2014-11-17,327.333344,330.000000,324.649994,327.533325,312.304077,386709
2014-11-18,326.750000,331.316681,326.000000,326.850006,311.652588,549165
2014-11-19,325.666656,328.033325,320.183319,321.066681,306.138123,249495
2014-11-20,321.466675,325.566681,320.000000,321.966675,306.996307,773991
2014-11-21,320.333344,321.966675,316.733337,319.750000,304.882660,279531
2014-11-24,318.016663,326.333344,318.016663,325.666656,310.524261,514986
2014-11-25,325.000000,332.333344,322.016663,328.033325,312.780884,695376
2014-11-26,328.033325,328.033325,317.466675,320.333344,305.438934,169866
2014-11-27,320.316681,326.666656,318.816681,324.166656,309.093994,215544
2014-11-28,323.166656,328.033325,315.616669,318.133331,303.341187,481563
2014-12-01,317.166656,326.333344,315.616669,324.233337,309.157593,375690
2014-12-02,324.233337,326.333344,316.316681,323.316681,308.283508,164406
2014-12-03,323.316681,326.333344,320.000000,322.350006,307.361816,1288347
2014-12-04,323.333344,325.899994,320.333344,323.083344,308.061066,106221
2014-12-05,323.983337,339.333344,323.933319,333.883331,318.358887,620844
2014-12-08,336.666656,341.333344,332.366669,338.483337,322.744995,682500
2014-12-09,340.000000,343.083344,329.333344,337.200012,321.521393,175584
2014-12-10,336.666656,338.183319,323.666656,326.766663,311.573090,678789
2014-12-11,326.766663,333.983337,310.666656,315.266663,300.607788,412041
2014-12-12,317.000000,319.833344,303.600006,305.700012,291.485962,310149
2014-12-15,305.733337,305.733337,298.000000,300.716675,286.734344,293166
2014-12-16,298.000000,303.666656,278.383331,282.866669,269.714355,692493
2014-12-17,283.333344,299.833344,283.333344,292.149994,278.566010,700677
2014-12-18,295.000000,306.250000,295.000000,302.266663,288.212311,235272
2014-12-19,303.783325,314.000000,303.783325,307.600006,293.297668,352155
2014-12-22,306.750000,324.299988,306.750000,320.683319,305.772644,293883
2014-12-23,321.333344,329.833344,320.000000,326.600006,311.414215,321546
2014-12-24,327.983337,329.000000,313.666656,318.383331,303.579590,189717
2014-12-26,318.333344,323.666656,316.649994,317.549988,302.784973,47466
2014-12-29,318.333344,323.000000,316.649994,317.450012,302.689636,79950
2014-12-30,316.666656,321.333344,315.216675,318.383331,303.579590,71133
2014-12-31,320.000000,327.950012,316.666656,324.266663,309.189331,153027
2015-01-01,323.333344,331.633331,321.333344,321.966675,306.996307,101337
2015-01-02,321.966675,330.000000,321.666656,323.366669,308.331207,80622
2015-01-05,325.000000,327.000000,320.633331,323.483337,308.442444,123936
2015-01-06,325.000000,325.000000,316.416656,317.333344,302.578369,247080
2015-01-07,317.366669,321.666656,316.700012,320.049988,305.168762,195519
2015-01-08,321.666656,335.566681,320.783325,330.049988,314.703735,680133
2015-01-09,332.666656,349.666656,330.833344,341.183319,325.319427,807138
2015-01-12,343.000000,355.899994,341.666656,352.950012,336.539063,450912
2015-01-13,352.666656,362.149994,351.200012,360.383331,343.626770,282648
2015-01-14,364.666656,364.666656,358.700012,361.816681,344.993378,423687
2015-01-15,364.016663,365.183319,354.000000,356.433319,339.860413,662685
2015-01-16,357.666656,380.399994,357.666656,375.133331,357.690857,751965
2015-01-19,378.216675,378.333344,355.466675,364.683319,347.726685,153723
2015-01-20,369.666656,369.666656,351.700012,360.649994,343.880951,415689
2015-01-21,360.000000,367.666656,356.666656,365.116669,348.139984,406944
2015-01-22,364.000000,365.333344,353.700012,363.450012,346.550812,237471
2015-01-23,362.333344,370.000000,358.383331,366.733337,349.681519,448311
2015-01-27,368.000000,368.333344,355.666656,359.433319,342.720886,460722
2015-01-28,360.666656,374.983337,360.649994,371.000000,353.749756,489180
2015-01-29,370.000000,370.000000,360.033325,363.350006,346.455383,353493
2015-01-30,364.666656,364.666656,350.033325,353.733337,337.285889,442149
2015-02-02,353.500000,359.583344,348.583344,357.133331,340.527832,396822
2015-02-03,358.083344,364.533325,357.183319,361.233337,344.437225,203103
2015-02-04,361.233337,362.166656,340.750000,341.850006,325.955139,429774
2015-02-05,341.666656,362.816681,341.649994,359.483337,342.768524,1861905
2015-02-06,361.266663,378.866669,358.333344,374.183319,356.785065,715053
2015-02-09,371.666656,371.666656,358.866669,365.049988,348.076416,320442
2015-02-10,366.333344,380.566681,347.333344,354.133331,337.667267,794769
2015-02-11,360.833344,374.649994,355.433319,371.549988,354.274139,776859
2015-02-12,376.666656,383.333344,372.000000,382.133331,364.692566,363312
2015-02-13,382.066681,401.299988,373.600006,392.616669,374.697449,438051
2015-02-16,393.666656,395.850006,386.666656,390.250000,372.438782,240684
2015-02-18,391.666656,396.916656,388.500000,392.149994,374.252075,319782
2015-02-19,393.333344,394.666656,377.166656,383.216675,365.726471,425616
2015-02-20,384.666656,384.666656,367.033325,368.066681,351.267944,288324
